timestamp_ms,frametime_ms,fps
1757235320531,8.324,120.14
1757235320539,8.348,119.79
1757235320549,9.103,109.86
1757235320556,7.642,130.86
1757235320564,8.305,120.42
1757235320573,8.788,113.79
1757235320582,8.559,116.84
1757235320591,8.746,114.34
1757235320598,7.605,131.49
1757235320606,8.384,119.28
1757235320615,8.274,120.86
1757235320623,8.330,120.05
1757235320631,8.360,119.62
1757235320641,9.155,109.24
1757235320648,7.540,132.63
1757235320656,8.655,115.54
1757235320666,9.326,107.22
1757235320674,8.175,122.32
1757235320682,8.320,120.19
1757235320692,9.145,109.35
1757235320700,7.525,132.89
1757235320708,8.358,119.65
1757235320716,8.330,120.04
1757235320724,8.584,116.50
1757235320733,8.330,120.05
1757235320742,9.048,110.53
1757235320749,7.672,130.34
1757235320758,8.637,115.78
1757235320766,8.342,119.88
1757235320775,8.356,119.68
1757235320783,8.332,120.02
1757235320791,9.174,109.01
1757235320800,7.527,132.85
1757235320809,8.306,120.40
1757235320817,8.348,119.80
1757235320824,8.319,120.21
1757235320833,8.622,115.98
1757235320843,9.312,107.39
1757235320850,7.723,129.48
1757235320859,8.583,116.51
1757235320867,8.209,121.82
1757235320876,8.362,119.59
1757235320885,9.194,108.77
1757235320893,8.533,117.19
1757235320900,7.483,133.65
1757235320909,8.534,117.18
1757235320918,8.654,115.56
1757235320927,8.437,118.52
1757235320934,8.298,120.52
1757235320944,8.990,111.23
1757235320951,7.547,132.51
1757235320960,8.269,120.94
1757235320968,8.332,120.02
1757235320976,8.353,119.72
1757235320985,8.311,120.32
1757235320994,9.285,107.70
1757235321002,7.484,133.63
1757235321010,8.341,119.89
1757235321018,8.257,121.11
1757235321026,8.311,120.32
1757235321035,8.329,120.06
1757235321044,9.236,108.27
1757235321051,7.477,133.74
1757235321060,8.410,118.90
1757235321068,8.243,121.31
1757235321076,8.677,115.25
1757235321085,8.028,124.57
1757235321094,9.253,108.07
1757235321101,7.451,134.21
1757235321110,8.287,120.68
1757235321118,8.325,120.13
1757235321127,8.339,119.92
1757235321134,8.332,120.02
1757235321144,9.691,103.19
1757235321152,7.420,134.77
1757235321160,8.381,119.32
1757235321169,9.150,109.30
1757235321178,8.522,117.34
1757235321186,8.151,122.68
1757235321195,9.459,105.72
1757235321203,8.045,124.30
1757235321212,8.725,114.61
1757235321221,8.071,123.90
1757235321229,8.316,120.26
1757235321237,8.342,119.88
1757235321248,10.348,96.63
1757235321255,7.257,137.81
1757235321263,8.022,124.66
1757235321271,8.401,119.03
1757235321279,8.268,120.95
1757235321288,8.343,119.87
1757235321297,9.834,101.69
1757235321305,7.257,137.79
1757235321313,8.333,120.01
1757235321322,8.317,120.24
1757235321330,8.356,119.67
1757235321338,8.359,119.64
1757235321348,9.929,100.72
1757235321356,7.629,131.08
1757235321364,8.488,117.82
1757235321372,8.284,120.72
1757235321381,8.394,119.13
1757235321389,8.285,120.71
1757235321399,9.506,105.20
1757235321407,7.770,128.70
1757235321414,7.986,125.22
1757235321423,8.317,120.24
1757235321431,8.440,118.48
1757235321439,8.212,121.77
1757235321449,9.285,107.71
1757235321456,7.440,134.40
1757235321465,8.322,120.16
1757235321474,9.169,109.06
1757235321482,8.019,124.71
1757235321491,9.739,102.68
1757235321499,7.656,130.62
1757235321507,7.881,126.89
1757235321514,8.295,120.55
1757235321523,8.359,119.64
1757235321532,8.343,119.86
1757235321541,9.270,107.88
1757235321549,7.658,130.59
1757235321557,8.115,123.23
1757235321565,8.374,119.42
1757235321574,8.279,120.79
1757235321581,8.562,116.79
1757235321591,9.084,110.08
1757235321600,8.376,119.40
1757235321608,8.294,120.57
1757235321617,8.804,113.58
1757235321625,8.175,122.33
1757235321633,8.270,120.92
1757235321641,9.428,106.07
1757235321650,7.474,133.80
1757235321659,8.410,118.90
1757235321667,8.210,121.81
1757235321675,8.428,118.66
1757235321683,8.282,120.74
1757235321693,9.394,106.46
1757235321700,7.505,133.25
1757235321708,8.206,121.87
1757235321717,8.368,119.50
1757235321725,8.233,121.46
1757235321733,8.391,119.17
1757235321743,9.418,106.18
1757235321750,7.297,137.04
1757235321758,8.319,120.20
1757235321767,8.350,119.76
1757235321776,8.412,118.88
1757235321784,8.796,113.68
1757235321793,8.766,114.08
1757235321800,7.811,128.02
1757235321809,8.175,122.33
1757235321817,8.348,119.79
1757235321827,9.125,109.60
1757235321834,8.290,120.63
1757235321844,10.493,95.30
1757235321852,7.217,138.56
1757235321860,8.370,119.47
1757235321869,8.246,121.27
1757235321877,8.337,119.95
1757235321886,8.331,120.03
1757235321895,9.247,108.14
1757235321902,7.464,133.97
1757235321911,9.158,109.19
1757235321920,8.812,113.48
1757235321929,8.573,116.64
1757235321937,8.101,123.45
1757235321946,9.210,108.58
1757235321953,7.551,132.43
1757235321962,8.241,121.34
1757235321972,9.477,105.52
1757235321980,8.750,114.28
1757235321988,8.318,120.22
1757235321998,9.374,106.68
1757235322005,7.829,127.72
1757235322014,8.460,118.20
1757235322023,8.329,120.06
1757235322031,8.671,115.33
1757235322040,9.340,107.06
1757235322048,7.611,131.38
1757235322056,8.339,119.91
1757235322065,8.316,120.25
1757235322073,8.347,119.80
1757235322081,8.318,120.22
1757235322091,9.245,108.16
1757235322098,7.444,134.35
1757235322106,8.425,118.69
1757235322115,8.236,121.41
1757235322123,8.335,119.98
1757235322131,8.317,120.23
1757235322141,9.231,108.33
1757235322148,7.454,134.16
1757235322157,8.370,119.48
1757235322165,8.596,116.33
1757235322174,8.323,120.15
1757235322182,8.390,119.20
1757235322191,9.211,108.57
1757235322199,8.278,120.81
1757235322208,8.349,119.78
1757235322216,8.721,114.67
1757235322225,8.414,118.86
1757235322233,8.461,118.19
1757235322242,9.061,110.36
1757235322250,7.789,128.39
1757235322259,8.350,119.77
1757235322267,8.309,120.36
1757235322274,8.337,119.95
1757235322284,8.308,120.36
1757235322293,9.666,103.46
1757235322300,7.163,139.60
1757235322309,8.309,120.36
1757235322317,8.906,112.29
1757235322326,8.317,120.24
1757235322334,8.475,118.00
1757235322343,9.103,109.85
1757235322351,7.581,131.90
1757235322360,8.907,112.28
1757235322368,7.727,129.42
1757235322377,8.814,113.45
1757235322385,8.076,123.83
1757235322394,9.764,102.41
1757235322401,6.984,143.19
1757235322409,8.583,116.51
1757235322418,8.616,116.07
1757235322428,9.366,106.77
1757235322436,8.755,114.22
1757235322446,9.521,105.03
1757235322453,7.469,133.88
1757235322461,8.434,118.57
1757235322470,8.256,121.12
1757235322478,8.303,120.43
1757235322487,8.342,119.88
1757235322497,9.431,106.04
1757235322503,7.331,136.41
1757235322512,8.429,118.64
1757235322521,9.045,110.56
1757235322530,8.289,120.64
1757235322538,8.363,119.57
1757235322547,9.249,108.12
1757235322555,7.434,134.52
1757235322563,8.317,120.24
1757235322571,8.337,119.94
1757235322579,8.327,120.09
1757235322588,8.343,119.87
1757235322597,9.655,103.57
1757235322605,7.582,131.89
1757235322614,8.881,112.60
1757235322622,8.021,124.68
1757235322631,9.282,107.74
1757235322640,8.221,121.64
1757235322649,9.397,106.42
1757235322657,7.801,128.19
1757235322664,7.870,127.06
1757235322673,8.347,119.80
1757235322681,8.361,119.60
1757235322690,8.328,120.07
1757235322699,9.483,105.46
1757235322706,7.314,136.73
1757235322715,8.252,121.19
1757235322723,8.331,120.03
1757235322731,8.280,120.77
1757235322740,8.592,116.39
1757235322748,8.998,111.14
1757235322757,7.583,131.88
1757235322764,8.249,121.23
1757235322773,8.277,120.82
1757235322782,8.714,114.75
1757235322791,9.546,104.76
1757235322799,7.386,135.39
1757235322807,8.903,112.32
1757235322816,8.934,111.93
1757235322825,8.329,120.06
1757235322833,8.416,118.83
1757235322841,9.221,108.45
1757235322850,7.944,125.88
1757235322859,8.315,120.26
1757235322866,8.291,120.61
1757235322875,8.307,120.38
1757235322884,8.335,119.98
1757235322893,9.268,107.90
1757235322900,8.173,122.36
1757235322909,7.675,130.29
1757235322917,8.914,112.18
1757235322926,8.996,111.16
1757235322937,9.973,100.27
1757235322946,9.261,107.98
1757235322954,8.482,117.90
1757235322962,7.819,127.90
1757235322972,9.474,105.55
1757235322980,8.024,124.62
1757235322988,8.380,119.33
1757235322997,9.686,103.24
1757235323005,7.399,135.16
1757235323013,8.132,122.98
1757235323021,8.349,119.77
1757235323030,8.492,117.76
1757235323038,8.314,120.28
1757235323048,10.115,98.87
1757235323056,8.287,120.67
1757235323065,8.162,122.52
1757235323074,8.965,111.55
1757235323081,8.075,123.85
1757235323091,9.241,108.22
1757235323098,7.503,133.29
1757235323107,8.314,120.27
1757235323114,8.276,120.83
1757235323123,8.381,119.32
1757235323132,8.505,117.57
1757235323142,10.208,97.97
1757235323150,7.144,139.97
1757235323158,8.339,119.92
1757235323166,8.865,112.80
1757235323175,7.834,127.65
1757235323183,8.331,120.03
1757235323192,9.401,106.37
1757235323199,7.255,137.85
1757235323208,8.600,116.28
1757235323216,8.396,119.11
1757235323225,8.296,120.55
1757235323233,8.405,118.98
1757235323243,9.787,102.18
1757235323250,7.439,134.43
1757235323259,8.331,120.04
1757235323267,8.339,119.92
1757235323276,9.060,110.38
1757235323285,8.455,118.27
1757235323294,9.663,103.49
1757235323302,7.712,129.67
1757235323309,7.936,126.01
1757235323318,8.650,115.61
1757235323327,8.525,117.31
1757235323336,9.125,109.59
1757235323346,9.451,105.81
1757235323353,7.336,136.31
1757235323361,8.301,120.47
1757235323370,8.376,119.38
1757235323378,8.288,120.66
1757235323387,9.318,107.32
1757235323397,9.485,105.43
1757235323404,7.204,138.81
1757235323412,8.317,120.24
1757235323420,8.321,120.18
1757235323429,8.345,119.83
1757235323438,8.350,119.76
1757235323448,10.189,98.15
1757235323455,7.061,141.63
1757235323464,9.005,111.05
1757235323471,7.656,130.62
1757235323480,9.320,107.29
1757235323489,8.310,120.33
1757235323497,9.184,108.89
1757235323505,7.574,132.04
1757235323514,8.289,120.64
1757235323521,8.253,121.17
1757235323530,8.346,119.82
1757235323538,8.322,120.16
1757235323548,9.278,107.78
1757235323556,7.549,132.47
1757235323564,8.768,114.05
1757235323573,8.399,119.06
1757235323581,8.280,120.77
1757235323589,8.340,119.90
1757235323599,9.528,104.95
1757235323606,7.333,136.37
1757235323615,8.348,119.79
1757235323623,8.331,120.03
1757235323632,8.361,119.60
1757235323640,8.351,119.75
1757235323650,9.637,103.77
1757235323656,7.076,141.33
1757235323665,8.321,120.18
1757235323673,8.374,119.42
1757235323681,8.336,119.96
1757235323691,9.782,102.23
1757235323698,6.962,143.64
1757235323707,8.715,114.75
1757235323715,8.609,116.16
1757235323723,8.140,122.85
1757235323732,8.706,114.87
1757235323741,8.879,112.62
1757235323749,7.628,131.10
1757235323757,8.378,119.35
1757235323766,8.314,120.27
1757235323774,8.220,121.65
1757235323782,8.447,118.39
1757235323792,9.338,107.09
1757235323799,7.512,133.11
1757235323808,8.330,120.05
1757235323816,8.800,113.64
1757235323824,8.237,121.41
1757235323833,8.565,116.75
1757235323841,9.280,107.76
1757235323850,7.609,131.42
1757235323859,8.454,118.29
1757235323867,8.329,120.06
1757235323874,8.380,119.33
1757235323884,8.346,119.82
1757235323894,10.193,98.11
1757235323901,7.287,137.24
1757235323909,8.428,118.66
1757235323917,8.088,123.64
1757235323926,8.405,118.98
1757235323934,8.342,119.88
1757235323943,9.197,108.74
1757235323951,7.767,128.74
1757235323959,8.333,120.00
1757235323968,8.253,121.16
1757235323976,8.216,121.71
1757235323984,8.189,122.11
1757235323994,9.781,102.24
1757235324001,7.458,134.09
1757235324009,8.142,122.82
1757235324017,8.313,120.29
1757235324026,8.431,118.61
1757235324034,8.516,117.43
1757235324045,9.726,102.82
1757235324053,8.374,119.41
1757235324060,7.363,135.81
1757235324070,9.352,106.93
1757235324077,8.277,120.81
1757235324086,8.716,114.73
1757235324095,8.465,118.13
1757235324104,8.789,113.79
1757235324111,7.249,137.95
1757235324118,7.879,126.92
1757235324129,10.976,91.11
1757235324137,6.955,143.78
1757235324146,9.383,106.57
1757235324153,6.746,148.23
1757235324161,8.310,120.33
1757235324170,8.356,119.68
1757235324178,8.284,120.71
1757235324187,8.512,117.49
1757235324196,9.653,103.59
1757235324203,7.275,137.46
1757235324212,8.453,118.30
1757235324220,8.320,120.19
1757235324228,8.161,122.53
1757235324237,8.535,117.16
1757235324246,9.166,109.10
1757235324254,7.517,133.03
1757235324262,8.226,121.56
1757235324270,8.299,120.50
1757235324278,8.250,121.21
1757235324287,8.565,116.76
1757235324296,9.142,109.39
1757235324303,7.531,132.78
1757235324311,8.054,124.16
1757235324320,8.359,119.63
1757235324328,8.398,119.07
1757235324336,8.679,115.23
1757235324346,8.746,114.34
1757235324353,7.510,133.15
1757235324362,8.319,120.21
1757235324370,8.334,119.99
1757235324378,8.496,117.70
1757235324387,8.987,111.27
1757235324397,9.920,100.81
1757235324405,7.471,133.84
1757235324413,8.354,119.71
1757235324421,8.356,119.67
1757235324429,8.439,118.49
1757235324438,8.260,121.07
1757235324447,9.328,107.21
1757235324455,7.612,131.37
1757235324463,8.299,120.50
1757235324471,8.092,123.57
1757235324480,8.432,118.60
1757235324488,8.312,120.31
1757235324498,9.182,108.91
1757235324504,7.510,133.16
1757235324513,8.324,120.14
1757235324522,8.446,118.40
1757235324530,8.306,120.40
1757235324538,8.266,120.98
1757235324547,9.125,109.58
1757235324555,7.821,127.86
1757235324563,8.056,124.13
1757235324571,8.345,119.83
1757235324580,8.249,121.23
1757235324589,8.450,118.34
1757235324598,9.180,108.93
1757235324605,7.439,134.43
1757235324613,8.350,119.76
1757235324622,8.279,120.79
1757235324630,8.496,117.71
1757235324638,8.205,121.88
1757235324648,9.297,107.56
1757235324654,7.331,136.41
1757235324663,8.306,120.39
1757235324672,8.612,116.11
1757235324680,8.070,123.92
1757235324688,8.363,119.58
1757235324697,9.256,108.04
1757235324705,7.602,131.54
1757235324713,8.270,120.92
1757235324722,8.388,119.22
1757235324730,8.364,119.56
1757235324739,8.354,119.71
1757235324748,9.033,110.70
1757235324754,7.639,130.91
1757235324763,8.363,119.58
1757235324772,8.426,118.68
1757235324780,8.264,121.01
1757235324789,8.417,118.80
1757235324798,9.115,109.71
1757235324805,7.585,131.83
1757235324814,8.218,121.68
1757235324822,8.413,118.86
1757235324830,8.328,120.07
1757235324839,8.336,119.96
1757235324848,9.605,104.12
1757235324856,7.540,132.63
1757235324864,8.453,118.30
1757235324872,8.217,121.70
1757235324881,8.360,119.62
1757235324889,8.326,120.11
1757235324898,9.352,106.93
1757235324906,7.405,135.04
1757235324914,8.602,116.25
1757235324923,8.384,119.27
1757235324931,8.325,120.12
1757235324939,8.367,119.51
1757235324949,9.164,109.12
1757235324956,7.892,126.71
1757235324965,8.395,119.12
1757235324973,8.297,120.53
1757235324982,8.251,121.20
1757235324991,9.204,108.65
1757235324998,7.466,133.94
1757235325007,8.884,112.57
1757235325014,7.916,126.33
1757235325023,8.210,121.80
1757235325032,8.465,118.14
1757235325041,9.235,108.28
1757235325048,7.363,135.81
1757235325057,8.473,118.02
1757235325064,8.259,121.08
1757235325073,8.258,121.09
1757235325082,8.470,118.07
1757235325091,9.194,108.77
1757235325098,7.362,135.83
1757235325107,8.583,116.51
1757235325115,8.135,122.93
1757235325124,8.582,116.52
1757235325132,8.197,121.99
1757235325141,9.674,103.37
1757235325148,7.031,142.23
1757235325157,8.339,119.93
1757235325165,8.404,118.99
1757235325174,8.331,120.03
1757235325182,8.323,120.14
1757235325191,9.289,107.65
1757235325198,7.362,135.84
1757235325207,8.481,117.91
1757235325215,8.410,118.91
1757235325224,8.266,120.97
1757235325233,9.089,110.03
1757235325241,8.860,112.87
1757235325249,7.239,138.13
1757235325257,8.215,121.73
1757235325266,8.398,119.07
1757235325274,8.549,116.97
1757235325283,8.458,118.24
1757235325292,9.516,105.09
1757235325299,7.167,139.53
1757235325308,8.616,116.06
1757235325316,8.403,119.00
1757235325324,8.268,120.95
1757235325333,8.275,120.85
1757235325342,9.499,105.28
1757235325349,7.276,137.44
1757235325358,8.620,116.00
1757235325366,7.903,126.53
1757235325375,8.467,118.11
1757235325383,8.197,122.00
1757235325392,9.346,107.00
1757235325399,7.437,134.46
1757235325407,8.254,121.15
1757235325416,8.697,114.98
1757235325425,8.418,118.79
1757235325433,8.372,119.45
1757235325443,9.739,102.68
1757235325451,7.721,129.51
1757235325459,8.412,118.88
1757235325468,8.347,119.81
1757235325476,8.228,121.54
1757235325484,8.354,119.70
1757235325494,9.932,100.68
1757235325501,7.212,138.66
1757235325509,8.712,114.79
1757235325518,8.195,122.03
1757235325526,8.334,119.99
1757235325534,8.216,121.72
1757235325545,10.403,96.12
1757235325552,6.809,146.86
1757235325560,7.929,126.12
1757235325568,8.250,121.22
1757235325576,8.539,117.11
1757235325585,8.362,119.59
1757235325596,10.451,95.68
1757235325604,8.771,114.02
1757235325611,6.870,145.56
1757235325620,8.684,115.15
1757235325629,9.032,110.71
1757235325637,8.253,121.17
1757235325646,9.188,108.84
1757235325653,6.975,143.36
1757235325661,8.469,118.08
1757235325670,8.936,111.91
1757235325678,7.720,129.53
1757235325686,7.454,134.16
1757235325695,9.602,104.14
1757235325701,6.613,151.22
1757235325711,8.904,112.31
1757235325718,7.937,126.00
1757235325727,8.160,122.54
1757235325736,9.564,104.56
1757235325747,10.689,93.55
1757235325754,7.291,137.16
1757235325763,8.874,112.69
1757235325771,8.566,116.74
1757235325780,8.264,121.01
1757235325788,8.329,120.07
1757235325799,11.261,88.81
1757235325805,5.485,182.33
1757235325814,9.192,108.79
1757235325823,8.266,120.97
1757235325831,8.309,120.35
1757235325839,8.344,119.85
1757235325849,9.423,106.12
1757235325856,7.888,126.78
1757235325865,7.829,127.73
1757235325873,8.352,119.73
1757235325881,8.330,120.05
1757235325891,10.034,99.66
1757235325899,7.502,133.29
1757235325907,8.776,113.95
1757235325917,8.738,114.45
1757235325924,7.667,130.44
1757235325932,8.543,117.05
1757235325942,9.308,107.43
1757235325949,7.432,134.56
1757235325958,8.285,120.71
1757235325966,8.402,119.02
1757235325974,8.234,121.45
1757235325983,8.517,117.41
1757235325992,9.214,108.53
1757235325999,7.297,137.05
1757235326008,8.668,115.37
1757235326016,8.158,122.58
1757235326024,8.242,121.34
1757235326032,8.319,120.21
1757235326042,9.437,105.96
1757235326049,7.345,136.14
1757235326058,8.306,120.40
1757235326066,8.626,115.92
1757235326074,8.112,123.28
1757235326083,9.349,106.97
1757235326093,9.224,108.42
1757235326101,7.607,131.47
1757235326108,8.081,123.74
1757235326117,8.416,118.82
1757235326126,8.345,119.84
1757235326134,8.425,118.70
1757235326143,9.058,110.40
1757235326151,7.729,129.39
1757235326159,8.479,117.93
1757235326167,8.241,121.34
1757235326176,8.225,121.58
1757235326184,8.788,113.80
1757235326193,9.224,108.41
1757235326201,7.993,125.12
1757235326210,8.304,120.42
1757235326218,8.292,120.59
1757235326227,8.478,117.95
1757235326234,8.239,121.38
1757235326244,9.190,108.81
1757235326251,7.473,133.82
1757235326259,8.319,120.21
1757235326268,8.497,117.69
1757235326277,8.294,120.57
1757235326285,8.229,121.52
1757235326295,9.928,100.73
1757235326302,7.072,141.39
1757235326310,8.344,119.85
1757235326319,8.537,117.14
1757235326326,8.136,122.91
1757235326335,8.518,117.40
1757235326344,8.980,111.36
1757235326352,8.008,124.88
1757235326361,8.001,124.98
1757235326369,8.343,119.86
1757235326377,8.198,121.99
1757235326386,8.487,117.83
1757235326395,9.173,109.01
1757235326402,7.551,132.43
1757235326411,8.532,117.20
1757235326419,8.304,120.43
1757235326427,8.260,121.06
1757235326436,9.281,107.75
1757235326446,9.662,103.50
1757235326454,7.632,131.03
1757235326462,8.290,120.63
1757235326471,8.204,121.90
1757235326479,8.339,119.92
1757235326487,8.327,120.09
1757235326496,9.231,108.33
1757235326503,7.484,133.62
1757235326512,8.377,119.38
1757235326521,8.332,120.02
1757235326529,8.322,120.16
1757235326537,8.784,113.84
1757235326546,8.925,112.05
1757235326554,7.664,130.49
1757235326562,8.211,121.79
1757235326572,9.073,110.22
1757235326580,8.243,121.32
1757235326588,8.166,122.45
1757235326597,9.132,109.50
1757235326604,7.651,130.71
1757235326612,8.240,121.35
1757235326621,8.294,120.57
1757235326630,8.369,119.48
1757235326638,8.366,119.53
1757235326647,9.248,108.13
1757235326655,7.574,132.03
1757235326663,8.236,121.43
1757235326671,8.313,120.30
1757235326679,8.414,118.85
1757235326688,8.404,118.99
1757235326697,9.740,102.67
1757235326705,6.899,144.95
1757235326713,8.280,120.78
1757235326721,8.369,119.49
1757235326729,8.284,120.72
1757235326738,8.368,119.50
1757235326747,9.245,108.17
1757235326754,7.528,132.84
1757235326763,8.378,119.36
1757235326772,8.198,121.98
1757235326780,8.288,120.66
1757235326788,8.398,119.07
1757235326797,9.172,109.03
1757235326805,7.491,133.49
1757235326813,8.283,120.73
1757235326821,8.404,119.00
1757235326830,8.268,120.95
1757235326838,8.329,120.07
1757235326847,9.332,107.15
1757235326854,7.468,133.91
1757235326863,8.328,120.08
1757235326872,8.328,120.08
1757235326880,8.316,120.26
1757235326888,8.348,119.79
1757235326897,9.259,108.00
1757235326905,7.564,132.21
1757235326914,8.972,111.46
1757235326921,7.838,127.59
1757235326930,8.311,120.32
1757235326938,8.289,120.64
1757235326947,9.320,107.29
1757235326955,7.629,131.09
1757235326964,8.672,115.31
1757235326972,8.302,120.46
1757235326981,8.326,120.10
1757235326989,8.355,119.69
1757235327004,15.476,64.62
1757235327010,5.200,192.30
1757235327018,8.242,121.32
1757235327026,8.347,119.80
1757235327034,8.478,117.95
1757235327045,10.439,95.80
1757235327052,6.607,151.35
1757235327061,10.076,99.25
1757235327069,7.188,139.11
1757235327077,8.335,119.97
1757235327086,8.460,118.21
1757235327096,10.614,94.21
1757235327103,6.426,155.61
1757235327112,8.933,111.94
1757235327120,7.700,129.87
1757235327128,8.858,112.89
1757235327136,8.341,119.90
1757235327146,9.828,101.75
1757235327154,7.197,138.94
1757235327161,7.578,131.97
1757235327170,8.547,117.00
1757235327178,8.096,123.51
1757235327186,8.470,118.07
1757235327196,9.330,107.18
1757235327203,7.742,129.17
1757235327212,8.686,115.13
1757235327220,8.488,117.82
1757235327228,8.038,124.41
1757235327237,9.241,108.21
1757235327247,9.285,107.70
1757235327255,7.461,134.04
1757235327263,8.246,121.27
1757235327271,8.355,119.68
1757235327280,8.631,115.86
1757235327288,8.480,117.93
1757235327298,9.750,102.56
1757235327306,7.493,133.47
1757235327314,8.314,120.28
1757235327322,8.335,119.98
1757235327330,8.321,120.17
1757235327339,8.334,119.99
1757235327348,9.224,108.41
1757235327356,7.513,133.11
1757235327364,8.280,120.78
1757235327372,8.509,117.52
1757235327381,8.188,122.13
1757235327389,8.300,120.48
1757235327398,9.287,107.68
1757235327406,7.457,134.10
1757235327414,8.572,116.66
1757235327423,8.292,120.60
1757235327431,8.781,113.88
1757235327441,9.310,107.42
1757235327447,7.367,135.75
1757235327456,8.342,119.87
1757235327465,8.314,120.28
1757235327473,8.336,119.97
1757235327481,8.352,119.74
1757235327490,9.203,108.66
1757235327498,7.713,129.65
1757235327506,8.274,120.86
1757235327516,9.389,106.51
1757235327524,8.038,124.40
1757235327532,8.528,117.27
1757235327542,8.967,111.53
1757235327549,7.572,132.07
1757235327558,8.680,115.21
1757235327566,8.192,122.07
1757235327574,8.329,120.06
1757235327583,8.322,120.16
1757235327592,9.163,109.14
1757235327599,7.620,131.23
1757235327608,8.365,119.54
1757235327616,8.167,122.44
1757235327624,8.457,118.25
1757235327632,8.371,119.47
1757235327641,8.969,111.49
1757235327650,7.613,131.35
1757235327657,8.501,117.63
1757235327666,8.177,122.29
1757235327674,8.271,120.90
1757235327683,8.750,114.28
1757235327692,9.175,108.99
1757235327700,7.647,130.78
1757235327708,8.242,121.33
1757235327716,8.446,118.41
1757235327725,8.241,121.34
1757235327733,8.304,120.42
1757235327742,9.383,106.57
1757235327750,7.726,129.43
1757235327759,8.702,114.92
1757235327767,8.348,119.79
1757235327775,7.908,126.45
1757235327783,8.432,118.59
1757235327792,9.043,110.58
1757235327800,7.704,129.81
1757235327808,8.343,119.86
1757235327816,8.217,121.69
1757235327825,8.415,118.84
1757235327833,8.363,119.57
1757235327842,8.990,111.24
1757235327851,7.741,129.18
1757235327859,8.392,119.16
1757235327867,8.254,121.15
1757235327874,8.294,120.58
1757235327884,8.771,114.01
1757235327893,8.879,112.63
1757235327901,7.654,130.66
1757235327909,8.291,120.62
1757235327917,8.551,116.94
1757235327926,8.308,120.37
1757235327934,8.257,121.12
1757235327943,9.059,110.39
1757235327950,7.921,126.25
1757235327959,8.471,118.05
1757235327967,8.180,122.25
1757235327976,8.477,117.97
1757235327985,8.334,119.99
1757235327994,9.148,109.32
1757235328001,7.813,128.00
1757235328009,8.451,118.32
1757235328018,8.343,119.86
1757235328027,9.253,108.08
1757235328036,9.070,110.26
1757235328046,9.154,109.24
1757235328053,7.892,126.72
1757235328062,8.263,121.02
1757235328070,8.264,121.00
1757235328079,8.338,119.94
1757235328086,8.302,120.46
1757235328096,9.288,107.67
1757235328104,7.649,130.74
1757235328112,8.215,121.73
1757235328120,8.307,120.38
1757235328128,8.351,119.74
1757235328136,8.347,119.81
1757235328146,9.644,103.69
1757235328155,8.967,111.52
1757235328162,6.843,146.13
1757235328171,8.237,121.41
1757235328180,9.222,108.44
1757235328189,8.775,113.96
1757235328198,8.834,113.20
1757235328204,7.878,126.94
1757235328212,7.116,140.53
1757235328222,9.979,100.21
1757235328230,7.483,133.65
1757235328238,8.322,120.17
1757235328247,8.576,116.61
1757235328254,7.115,140.55
1757235328262,8.485,117.86
1757235328272,9.140,109.41
1757235328279,8.178,122.28
1757235328288,8.310,120.34
1757235328298,9.983,100.17
1757235328305,6.976,143.34
1757235328313,8.117,123.19
1757235328321,8.235,121.44
1757235328329,8.599,116.30
1757235328338,8.412,118.87
1757235328347,9.261,107.98
1757235328355,7.871,127.05
1757235328363,7.908,126.46
1757235328372,8.347,119.80
1757235328380,8.348,119.79
1757235328389,8.313,120.30
1757235328398,9.348,106.97
1757235328404,7.475,133.77
1757235328413,8.346,119.82
1757235328422,8.347,119.81
1757235328430,8.330,120.05
1757235328439,8.356,119.68
1757235328448,9.168,109.07
1757235328456,8.471,118.05
1757235328465,8.264,121.00
1757235328473,8.331,120.04
1757235328481,8.330,120.05
1757235328491,10.140,98.62
1757235328498,7.357,135.93
1757235328507,8.811,113.49
1757235328516,8.969,111.50
1757235328525,8.331,120.03
1757235328534,9.190,108.81
1757235328543,8.968,111.50
1757235328550,7.279,137.39
1757235328559,8.560,116.82
1757235328567,8.272,120.89
1757235328575,8.217,121.70
1757235328584,8.398,119.08
1757235328593,9.187,108.85
1757235328601,8.565,116.76
1757235328609,7.964,125.56
1757235328618,8.115,123.23
1757235328626,8.229,121.52
1757235328634,8.968,111.50
1757235328644,10.239,97.66
1757235328652,7.410,134.95
1757235328661,8.780,113.90
1757235328669,8.130,123.00
1757235328677,8.382,119.30
1757235328686,8.786,113.82
1757235328696,9.651,103.61
1757235328703,7.091,141.03
1757235328711,8.314,120.28
1757235328719,8.443,118.44
1757235328728,8.249,121.23
1757235328736,8.537,117.13
1757235328745,8.898,112.38
1757235328753,7.942,125.92
1757235328762,8.480,117.92
1757235328771,8.594,116.36
1757235328779,7.965,125.54
1757235328787,8.507,117.56
1757235328796,9.018,110.90
1757235328804,7.515,133.08
1757235328812,8.304,120.42
1757235328820,8.501,117.63
1757235328829,8.216,121.72
1757235328837,8.355,119.69
1757235328846,9.292,107.62
1757235328854,7.545,132.55
1757235328862,8.174,122.34
1757235328870,8.432,118.59
1757235328878,8.239,121.38
1757235328887,8.428,118.65
1757235328896,9.107,109.81
1757235328903,7.644,130.82
1757235328912,8.223,121.62
1757235328921,8.436,118.54
1757235328929,8.624,115.96
